county_number,county,record_kind,water_name,water_type,access_point_name,access_status,access_category,latitude,longitude,camping,restroom,boat_ramp,dock,ada_fishing,foot_access_only,day_use_only,pack_in_pack_out,private_land_nearby,public_access_verification,water_name_match_status,access_details,directions_url,official_source_name,official_source_url,source_record_id,source_water_id,source_site_id,last_generated
30,Lemhi,access_point,confluence of the Lemhi and Salmon Rivers off US Highway 93,unknown,Lemhi Hole,Active,Fishing,45.1871335,-113.8931532,True,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,"This 5-acre access is located at the confluence of the Lemhi and Salmon Rivers off US Highway 93. It provides vehicle and foot access to the Salmon River and is a popular steelhead fishing destination. A restroom, plenty of parking, RV camping, and turnaround space are available.","https://www.google.com/maps/search/?api=1&query=45.1871335,-113.8931532",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,268,,268,2026-07-26T02:39:14Z
31,Lewis,access_point,,unknown,Longcamp,Active,Boating,46.2762479,-116.0976629,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Use Permit required for 15 or more in group. Fish & Game 208-799-5010. No garbage pick up.,"https://www.google.com/maps/search/?api=1&query=46.2762479,-116.0976629",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,51,,51,2026-07-26T02:39:14Z
31,Lewis,access_point,Five-Mile Creek,creek,Five-Mile Creek,Active,Boating,46.3550935,-116.1636497,True,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Use permit required for 15 or more people in group. Fish & Game 208-799-5010,"https://www.google.com/maps/search/?api=1&query=46.3550935,-116.1636497",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,60,,60,2026-07-26T02:39:14Z
31,Lewis,access_point,North Fork Clearwater River,river,North Fork Clearwater River,Active,Boating,46.5056783,-116.3168957,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Limited parking area and a use permit is required for 15 or more in a group. Fish & Game 208-799-5010,"https://www.google.com/maps/search/?api=1&query=46.5056783,-116.3168957",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,50,,50,2026-07-26T02:39:14Z
31,Lewis,access_point,Winchester Lake,lake,Winchester Lake,Active,Fishing,46.2371392,-116.6188052,False,True,False,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping in Winchester State Park and boat launch are in fee area. East side of lake is fishing without a fee. Use permit required for 15 or more people in group. Fish & Game 208-799-5010.,"https://www.google.com/maps/search/?api=1&query=46.2371392,-116.6188052",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,54,,54,2026-07-26T02:39:14Z
32,Lincoln,access_point,,unknown,Bear Tracks Williams,Active,Fishing,43.1447791,-114.0617291,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.1447791,-114.0617291",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,131,,131,2026-07-26T02:39:14Z
32,Lincoln,access_point,,unknown,Preacher Bridge,Active,Fishing,43.1901962,-114.0190498,True,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.1901962,-114.0190498",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,130,,130,2026-07-26T02:39:14Z
33,Madison,access_point,,unknown,Beaver Dick,Active,Boating,43.825256,-111.9051579,True,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Camping is limited to no more than 4 days within any 30 day period. Pets must be on a leash at all times. Fires only in approved fire pits. Camping only in designated campsites.,"https://www.google.com/maps/search/?api=1&query=43.825256,-111.9051579",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,261,,261,2026-07-26T02:39:14Z
33,Madison,access_point,,unknown,Rexburg Nature Park,Active,Fishing,43.8347824,-111.8012661,False,True,False,False,True,False,True,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Day use only.,"https://www.google.com/maps/search/?api=1&query=43.8347824,-111.8012661",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,245,,245,2026-07-26T02:39:14Z
33,Madison,access_point,,unknown,Teton Dam,Active,Boating,43.9139936,-111.5369879,True,False,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.9139936,-111.5369879",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,335,,335,2026-07-26T02:39:14Z
33,Madison,access_point,,unknown,Twin Bridges,Active,Boating,43.6729581,-111.768322,True,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Camping is limited to no more than 4 days within any 30 day period. Fires only in approved fire pits. Pets must be on a leash at all times.,"https://www.google.com/maps/search/?api=1&query=43.6729581,-111.768322",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,238,,238,2026-07-26T02:39:14Z
33,Madison,access_point,Cartier Slough WMA,slough,Cartier Slough WMA,Active,Fishing,43.8247337,-111.9175155,False,False,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.8247337,-111.9175155",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,220,,220,2026-07-26T02:39:14Z
33,Madison,access_point,Moody Creek,creek,Moody Creek,Active,Fishing,43.4639635,-111.4276177,False,False,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Pets must be on a leash at all times. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.4639635,-111.4276177",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,257,,257,2026-07-26T02:39:14Z
33,Madison,access_point,Warm Slough,slough,Warm Slough,Active,Boating,43.8702765,-111.8646867,True,,True,True,False,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Please pack out what you pack in. Groups of 15 people or larger must obtain a permit at the IDFG Regional Office.,"https://www.google.com/maps/search/?api=1&query=43.8702765,-111.8646867",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,219,,219,2026-07-26T02:39:14Z
34,Minidoka,access_point,Minidoka Pond,pond,Minidoka Pond,Active,Fishing,42.5708604,-113.6469699,False,True,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.5708604,-113.6469699",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,156,,156,2026-07-26T02:39:14Z
34,Minidoka,access_point,Ponderosa Pond,pond,Ponderosa Pond,Active,Fishing,42.5706076,-113.7900174,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.5706076,-113.7900174",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,149,,149,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Arrow Bridge,Active,Fishing,46.4712939,-116.7689863,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=46.4712939,-116.7689863",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,342,,342,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Beardy Gulch,Active,Fishing,46.4441309,-116.8473721,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Seasonal camping September 15 until July 1. Fires restricted to pans. Rock/sand area for launch of small non-motorized boats.,"https://www.google.com/maps/search/?api=1&query=46.4441309,-116.8473721",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,43,,43,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Cherry Lane,Active,Boating,46.5120729,-116.6834785,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,No fires and limited parking.,"https://www.google.com/maps/search/?api=1&query=46.5120729,-116.6834785",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,46,,46,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Clearwater Confluence,Active,Fishing,46.4294939,-117.0337863,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=46.4294939,-117.0337863",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,341,,341,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Gibbs Eddy,Active,Boating,46.4795163,-116.7525722,True,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Use permit required of 15 or more people. Contact Fish & Game 208-799-5010.,"https://www.google.com/maps/search/?api=1&query=46.4795163,-116.7525722",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,45,,45,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Lenore,Active,Boating,46.5064758,-116.5487887,False,True,True,False,False,False,False,False,True,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Limited parking /. Be aware of Private property upstream and downstream of access site.,"https://www.google.com/maps/search/?api=1&query=46.5064758,-116.5487887",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,47,,47,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Lower Hog Island,Active,Fishing,46.4447963,-116.8873263,False,,False,False,False,False,True,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Day use only,"https://www.google.com/maps/search/?api=1&query=46.4447963,-116.8873263",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,44,,44,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,McKays Eddy - Myrtle,Active,Fishing,46.4972586,-116.7283853,True,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Use permit required for 15 or more people in a group. Fish & Game 208-799-5010. BLM manages the RV Park and Picnic shelter. 208-962-3796,"https://www.google.com/maps/search/?api=1&query=46.4972586,-116.7283853",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,58,,58,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Railroad Bridge,Active,Fishing,46.4267939,-117.0253863,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=46.4267939,-117.0253863",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,340,,340,2026-07-26T02:39:14Z
35,Nez Perce,access_point,,unknown,Upper Hog Island,Active,Boating,46.4469549,-116.8604184,,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,NO CAMPING,"https://www.google.com/maps/search/?api=1&query=46.4469549,-116.8604184",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,42,,42,2026-07-26T02:39:14Z
35,Nez Perce,access_point,Mann Lake,lake,Mann Lake,Active,Fishing,46.3699878,-116.8499727,False,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=46.3699878,-116.8499727",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,73,,73,2026-07-26T02:39:14Z
35,Nez Perce,access_point,Soldiers Meadow Reservoir,reservoir,Soldiers Meadow Reservoir,Active,Boating,46.1671864,-116.7352774,True,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=46.1671864,-116.7352774",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,307,,307,2026-07-26T02:39:14Z
35,Nez Perce,access_point,Waha Lake,lake,Waha Lake,Active,Boating,46.2099729,-116.8411931,True,True,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping in Park area above ramp. Use permit required for 15 or more people in group. Fish & Game 208-799-5010.,"https://www.google.com/maps/search/?api=1&query=46.2099729,-116.8411931",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,53,,53,2026-07-26T02:39:14Z
36,Oneida,access_point,Crowther Reservoir,reservoir,Crowther Reservoir,Active,Fishing,42.2044256,-112.2549997,True,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.2044256,-112.2549997",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,173,,173,2026-07-26T02:39:14Z
36,Oneida,access_point,Daniels Reservoir,reservoir,Daniels Reservoir,Active,Boating,42.3501517,-112.4400998,True,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.3501517,-112.4400998",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,201,,201,2026-07-26T02:39:14Z
36,Oneida,access_point,Deep Creek Reservoir,reservoir,Deep Creek Reservoir,Active,Boating,42.208272,-112.1738039,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.208272,-112.1738039",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,202,,202,2026-07-26T02:39:14Z
36,Oneida,access_point,Devil Creek Reservoir,reservoir,Devil Creek Reservoir,Active,Boating,42.3006589,-112.2061834,True,True,True,True,False,False,False,False,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Private fee area for camping.,"https://www.google.com/maps/search/?api=1&query=42.3006589,-112.2061834",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,199,,199,2026-07-26T02:39:14Z
36,Oneida,access_point,Pleasantview Reservoir,reservoir,Pleasantview Reservoir,Active,Fishing,42.2140397,-112.3629699,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.2140397,-112.3629699",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,200,,200,2026-07-26T02:39:14Z
36,Oneida,access_point,Weston Reservoir,reservoir,Weston Reservoir,Active,Fishing,42.119713,-112.1147095,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.119713,-112.1147095",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,203,,203,2026-07-26T02:39:14Z
37,Owyhee,access_point,,unknown,Bruneau Arm Narrows,Active,FIshing,42.9175319,-115.9045313,True,True,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.9175319,-115.9045313",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,347,,347,2026-07-26T02:39:14Z
37,Owyhee,access_point,,unknown,Claytonia,Active,Fishing,43.5672106,-116.8261958,False,False,False,False,False,False,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Much of the surrounding area is private property; please obey all signs and markers. Day use only.Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.5672106,-116.8261958",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,106,,106,2026-07-26T02:39:14Z
37,Owyhee,access_point,,unknown,Cove Arm,Active,Fishing,42.9663301,-115.8596965,True,True,True,True,False,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Motorized access to Cove Arm and Snake River from developed boat ramp at Cove Arm. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=42.9663301,-115.8596965",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,351,,351,2026-07-26T02:39:14Z
37,Owyhee,access_point,,unknown,Crane Falls,Active,Boating,42.9658566,-115.8384652,True,,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Camping is limited to no more than 10 days within any 30 day period. Non-motorized boating only within Crane Falls Reservoir. Gravel boat ramp at Crane Falls.,"https://www.google.com/maps/search/?api=1&query=42.9658566,-115.8384652",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,116,,116,2026-07-26T02:39:14Z
37,Owyhee,access_point,,unknown,Walters Ferry,Active,Boating,43.3413268,-116.6037214,False,,True,True,True,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Provides boating access to the Snake River. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.3413268,-116.6037214",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,113,,113,2026-07-26T02:39:14Z
37,Owyhee,access_point,Snake River,river,Bernards Landing,Active,Boating,43.3880571,-116.6707864,False,True,True,True,False,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River. Camping is limited to no more than 4 days within any 30 day period.Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.3880571,-116.6707864",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,111,,111,2026-07-26T02:39:14Z
37,Owyhee,access_point,Snake River,river,Clarks Island,Active,Boating,43.5888821,-116.8746834,False,False,False,False,False,False,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River. Seasonal gravel boat ramp provided during waterfowl season. Much of the surrounding area is private property; please obey all signs and markers. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.5888821,-116.8746834",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,107,,107,2026-07-26T02:39:14Z
37,Owyhee,access_point,Snake River,river,Marsing,Active,Boating,43.4976521,-116.7853382,False,,True,False,False,False,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,parsed_from_official_notes,Provides access to the Snake River. Much of the surrounding area is private property; please obey all signs and markers. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=43.4976521,-116.7853382",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,108,,108,2026-07-26T02:39:14Z
38,Payette,access_point,,unknown,Birding Island North,Active,Fishing,44.0085622,-116.8127626,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.0085622,-116.8127626",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,88,,88,2026-07-26T02:39:14Z
38,Payette,access_point,,unknown,Birding Island West,Active,Fishing,44.0089166,-116.8314625,False,False,False,False,False,False,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Provides foot access to the Payette River. Much of the surrounding area is private property; please obey all signs and markers. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=44.0089166,-116.8314625",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,86,,86,2026-07-26T02:39:14Z
38,Payette,access_point,,unknown,Blacks Bridge,Active,Boating,43.9892368,-116.7967552,False,False,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.9892368,-116.7967552",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,87,,87,2026-07-26T02:39:14Z
38,Payette,access_point,,unknown,Falk Bridge,Active,Boating,43.9526645,-116.7175869,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.9526645,-116.7175869",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,122,,122,2026-07-26T02:39:14Z
38,Payette,access_point,,unknown,Fifty-two Bridge,Active,Boating,43.9781492,-116.7766165,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.9781492,-116.7766165",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,308,,308,2026-07-26T02:39:14Z
38,Payette,access_point,Fish,unknown,Fish Lake Access,Active,Fishing,44.9061096,-116.212309,False,False,False,False,False,False,False,False,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Fish Lake is surrounded by private land but open to non motrized access through IDFG ACCESS YES! program in specific areas. Please refer to the Idaho Fish Planner for access instructions for Fish Lake. https://idfg.idaho.gov/ifwis/fishingplanner/water/1162131449049,"https://www.google.com/maps/search/?api=1&query=44.9061096,-116.212309",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,354,,352,2026-07-26T02:39:14Z
38,Payette,access_point,Payette Greenbelt Pond,pond,Payette Greenbelt Pond,Active,Fishing,44.0824236,-116.9509767,False,,False,False,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,"Site is managed by the City of Payette. City Hall can be reached at 208-642-6024, Monday through Friday, 8:00 AM to 5:00 PM.","https://www.google.com/maps/search/?api=1&query=44.0824236,-116.9509767",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,121,,121,2026-07-26T02:39:14Z
39,Power,access_point,,unknown,American Falls Hatchery,Active,Fishing,42.7636999,-112.887782,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.7636999,-112.887782",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,159,,159,2026-07-26T02:39:14Z
39,Power,access_point,,unknown,Eagle Rock-Monument1,Active,Boating,42.7085242,-112.9405763,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.7085242,-112.9405763",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,181,,181,2026-07-26T02:39:14Z
39,Power,access_point,,unknown,Mary Mine - Placer Mine,Active,Fishing,42.74407,-112.9144598,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.74407,-112.9144598",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,158,,158,2026-07-26T02:39:14Z
39,Power,access_point,,unknown,Oregon Trail Crossing,Active,Boating,42.774054,-112.8735369,True,True,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.774054,-112.8735369",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,160,,160,2026-07-26T02:39:14Z
39,Power,access_point,,unknown,Pipeline,Active,Boating,42.742143,-112.8991585,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.742143,-112.8991585",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,182,,182,2026-07-26T02:39:14Z
39,Power,access_point,,unknown,Powerhouse,Active,Fishing,42.7785903,-112.8780635,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=42.7785903,-112.8780635",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,211,,211,2026-07-26T02:39:14Z
39,Power,access_point,American Falls Reservoir West,reservoir,American Falls Reservoir West Ramp,Active,Boating,42.7804094,-112.8814345,False,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.7804094,-112.8814345",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,178,,178,2026-07-26T02:39:14Z
39,Power,access_point,East Fork Rock Creek1,unknown,East Fork Rock Creek1,Active,Fishing,42.5633763,-112.7905295,True,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.5633763,-112.7905295",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,157,,157,2026-07-26T02:39:14Z
39,Power,access_point,Snake River Vista,river,Snake River Vista,Active,Boating,42.7419919,-112.92052,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.7419919,-112.92052",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,180,,180,2026-07-26T02:39:14Z
40,Shoshone,access_point,Day Rock Pond,pond,Day Rock Pond,Active,Fishing,47.5146205,-115.8977273,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Fishing only.,"https://www.google.com/maps/search/?api=1&query=47.5146205,-115.8977273",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,38,,38,2026-07-26T02:39:14Z
40,Shoshone,access_point,Freeman's Eddy- North Fork CDA River,river,Freeman's Eddy- North Fork CDA River,Active,Boating,47.5779937,-116.2559862,False,True,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Access to NFCDA River,"https://www.google.com/maps/search/?api=1&query=47.5779937,-116.2559862",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,328,,328,2026-07-26T02:39:14Z
40,Shoshone,access_point,Gene Day Ponds,unknown,Gene Day Ponds,Active,Fishing,47.5159937,-116.0349862,False,False,False,False,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Fishing pond in Osburn.,"https://www.google.com/maps/search/?api=1&query=47.5159937,-116.0349862",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,327,,327,2026-07-26T02:39:14Z
40,Shoshone,access_point,Lucky Friday Pond,pond,Lucky Friday Pond,Active,Fishing,47.4729379,-115.7628445,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=47.4729379,-115.7628445",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,39,,39,2026-07-26T02:39:14Z
